date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:18	78151/78151	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:05872cd5f46d2696400a86c3e521f4f8%22	https://www.ergonewtral.com/account/POST	/Users/admin/websites/yizi/www.ergonewtral.com/account/POST	(from https://www.ergonewtral.com/account/login)
11:49:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:49:19%20GMT	http://www.ergonewtral.com/cdn/shop/t/1/assets/customer.css?v=21612340484100376041657593658	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/customerf63d.css	(from https://www.ergonewtral.com/account/login)
11:49:21	10683/10683	---M-Z	200	added ('OK')	text/css	date:Fri,%2018%20Aug%202023%2003:49:20%20GMT	https://www.ergonewtral.com/cdn/shop/t/1/assets/customer.css?v=21612340484100376041657593658	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/customerf63d.css	(from https://www.ergonewtral.com/account/login)
11:49:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:49:22%20GMT	http://www.ergonewtral.com/cdn/shop/t/1/assets/component-cart.css?v=61086454150987525971657593667	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/component-cart4e79.css	(from https://www.ergonewtral.com/cart)
11:49:22	80508/80508	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:09d0e3a554b53998bf5f656fe26bb74f%22	https://www.ergonewtral.com/account/register	/Users/admin/websites/yizi/www.ergonewtral.com/account/register.html	(from https://www.ergonewtral.com/account/login)
11:49:23	2832/2832	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Aug%202023%2003:00:43%20GMT	https://www.ergonewtral.com/cdn/shop/t/1/assets/component-cart.css?v=61086454150987525971657593667	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/component-cart4e79.css	(from https://www.ergonewtral.com/cart)
11:49:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:49:24%20GMT	http://www.ergonewtral.com/cdn/shop/t/1/assets/component-totals.css?v=86168756436424464851657593643	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/component-totalsf59c.css	(from https://www.ergonewtral.com/cart)
11:49:25	463/463	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Aug%202023%2003:00:43%20GMT	https://www.ergonewtral.com/cdn/shop/t/1/assets/component-totals.css?v=86168756436424464851657593643	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/component-totalsf59c.css	(from https://www.ergonewtral.com/cart)
11:49:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:49:26%20GMT	http://www.ergonewtral.com/cdn/shop/t/1/assets/component-discounts.css?v=152760482443307489271657593649	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/component-discounts508a.css	(from https://www.ergonewtral.com/cart)
11:49:27	562/562	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Aug%202023%2003:00:43%20GMT	https://www.ergonewtral.com/cdn/shop/t/1/assets/component-discounts.css?v=152760482443307489271657593649	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/component-discounts508a.css	(from https://www.ergonewtral.com/cart)
11:49:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:49:28%20GMT	http://www.ergonewtral.com/cdn/shop/t/1/assets/cart.js?v=109724734533284534861657593642	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/cart39d2.js	(from https://www.ergonewtral.com/cart)
11:49:30	7611/7611	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2017%20Aug%202023%2003:00:43%20GMT	https://www.ergonewtral.com/cdn/shop/t/1/assets/cart.js?v=109724734533284534861657593642	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shop/t/1/assets/cart39d2.js	(from https://www.ergonewtral.com/cart)
11:49:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:49:30%20GMT	http://www.ergonewtral.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	(from https://www.ergonewtral.com/policies/shipping-policy)
11:49:32	151/151	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Jul%202023%2016:04:26%20GMT	https://www.ergonewtral.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	/Users/admin/websites/yizi/www.ergonewtral.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	(from https://www.ergonewtral.com/policies/shipping-policy)
11:49:32	78151/78151	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:05872cd5f46d2696400a86c3e521f4f8%22	https://www.ergonewtral.com/policies/GET	/Users/admin/websites/yizi/www.ergonewtral.com/policies/GET	(from https://www.ergonewtral.com/policies/shipping-policy)
11:49:33	78151/78151	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:05872cd5f46d2696400a86c3e521f4f8%22	https://www.ergonewtral.com/policies/POST	/Users/admin/websites/yizi/www.ergonewtral.com/policies/POST	(from https://www.ergonewtral.com/policies/shipping-policy)
11:49:35	6534/6534	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:c37e7bb6588c73fddeb0001c32795eb6%22	https://www.ergonewtral.com/collections/office-chair-1.atom	/Users/admin/websites/yizi/www.ergonewtral.com/collections/office-chair-1.atom	(from https://www.ergonewtral.com/collections/office-chair-1)
11:49:37	6131/6131	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:68aeb903d37b32e843c45f67074f5376%22	https://www.ergonewtral.com/collections/office-chair-1.oembed	/Users/admin/websites/yizi/www.ergonewtral.com/collections/office-chair-1.oembed	(from https://www.ergonewtral.com/collections/office-chair-1)
